id,name,currency
17957911,Punjab Restaurant,QR
6200937,Vapiano,QR
6200959,Aryaas - ارياس,QR
6200653,Deccan Deewan Restaurant,QR
18591575,Jamie's Italian,QR
6201360,Paper Moon,QR
6201054,Applebee's - ابل بيز,QR
6200835,Saravanaa Bhavan,QR
18416901,The Cheesecake Factory,QR
18557412,The Chef House,QR
6200957,Market By Jean Georges - W Doha Hotel,QR
6200971,wagamama,QR
18295492,Maison De Sushi,QR
6203003,Zaiqa,QR
6201618,Shakespeare & Co. - شكسبير اند كو,QR
6202891,IHOP,QR
6200870,Cucina - Marriott Marquis Doha,QR
18263355,Providore,P
18558865,Rackshack,P
6310675,Mama Lou's Italian Kitchen,P
18189371,Din Tai Fung,P
6314428,Wildflour Cafe + Bakery,P
18189398,Shi Lin,P
18664859,Kermit Manila,P
18369156,Vanderlust Bistro,P
18607559,Bluesmith Coffee & Kitchen,P
6308205,Wildflour Restaurant,P
18778547,Soban K-Town Grill,P
6314240,Leann's Tea House,P
6314302,Sambo Kojin,P
18258080,Blue Rocket Cafe + Kitchen,P
18382308,Ooma,P
6309635,Frankie's New York Buffalo Wings,P
6318473,Genki Sushi,P
6309903,Silantro Fil-Mex,P
6315438,NIU by Vikings,P
6314096,Señor Pollo,P
6402008,Harbour House Restaurant,R
6403291,Jerry's Burger Bar,R
6400340,Pancho's,R
6400148,Pigalle,R
6401064,Royale Eatery,R
6402810,Bocca,R
6400890,Haiku,R
6403502,Hudsons The Burger Joint,R
6400199,Quay 4 Tavern,R
6403499,Active Sushi,R
6401458,Hudsons The Burger Joint,R
6401249,La Mouette,R
6400923,Brass Bell,R
18355047,Life Grand Cafe,R
6401664,Banana Jam Cafe,R
6400656,Cafe Caprice,R
6400374,The Test Kitchen,R
6400086,Hudsons The Burger Joint,R
6402311,Franky's Diner,R
6400118,La Boheme,R
6500556,So Yum,R
6501318,Doppio Zero,R
6500409,tashas,R
6516054,The Fat Zebra,R
6501383,The Fishmonger,R
6500482,Rockets,R
6502083,The Schwarma Co.,R
6502660,The Great Eastern Food Bar,R
6501473,The Grillhouse,R
6515544,Nice on 4th,R
6502573,Hard Rock Cafe,R
6500721,Espresso Caffe and Bistro,R
6501495,Thundergun Steakhouse,R
6501159,Pigalle,R
6501074,Doppio Zero,R
6502403,Rocomamas,R
6502263,Fahrenheit,R
6500365,tashas,R
6501131,Wangthai,R
6516764,Erawan Thai Restaurant and Bar,R
6600292,Casa do Biscoito Mineiro,R$
6601848,Madero,R$
6601515,Rovereto,R$
6600299,Valentina,R$
6600336,Ernesto,R$
6600456,Galeteria Beira Lago,R$
6600203,Banzai Sushi,R$
6601894,NAVE MÃE FAST FOOD GOURMET,R$
6600920,Fogo de Chão,R$
6600856,Ninny,R$
6601325,Capricho Mineiro,R$
6600968,Kojma,R$
6601269,Chiquinho Sorvetes,R$
6601525,Restaurante dos Amigos,R$
6601623,Kojima,R$
6600654,Trattoria da Rosario,R$
6600785,Gratinado,R$
6601671,Johnnie,R$
6600652,Nippon,R$
6600912,Don Giovanni,R$
6705653,Bar da Dona Onça,R$
6700475,Skye - Hotel Unique,R$
6700402,Paris 6 Classique,R$
6713190,Ohka,R$
6708899,Tadashii,R$
6701257,Meats,R$
6702839,Jardineira Grill,R$
6703176,Veloso,R$
6713117,Bar do Luiz Fernandes,R$
6706513,Raful,R$
6713006,Sushi Isao,R$
6706313,Cantina Famiglia Mancini,R$
6706211,Paribar,R$
6713413,Les 3 Brasseurs,R$
6710645,Cantinho da Gula,R$
6700464,Myk,R$
6715593,Veridiana,R$
6711030,Tantra Mongolian Grill,R$
6700446,Butcher's Market,R$
18516213,O Mineiro Prime,R$
6801963,Almost Famous Burgers,£
6800443,Santos,£
6801821,Ocean Treasure,£
6800577,Jamie's Italian,£
6801847,El Rincon De Rafa,£
6800666,Le Delicatezze Di Bruno,£
6800133,All Star Lanes,£
6800078,Yang Sing,£
6800113,Sapporo Teppanyaki,£
6800480,Rosso,£
18756659,Veeno,£
17843963,Federal Cafe & Bar,£
6800252,Dimitri's Tapas,£
6801051,Nawaab,£
6801944,Dough Pizza Kitchen,£
6800220,Tampopo,£
6801809,Artisan Kitchen And Bar,£
6800647,Beirut Restaurant,£
6801885,Cane & Grain,£
16678911,Pasquale's Italian Restaurant,£
18283468,Rofuto,£
6901292,Urban Coffee Company,£
6901381,Toro's Steakhouse,£
6901216,Top Taste,£
6901310,The Vaults,£
6900098,Yo Sushi,£
6900881,The Bengal Delight,£
6900071,Las Iguanas,£
6900142,Itihaas Restaurant,£
6901440,Tapas Revolution,£
6901412,Nosh and Quaff,£
6900067,Cafe Soya,£
6900627,China Restaurant,£
6900092,Blue Mango,£
6901226,Jyoti's,£
6901361,Pure Bar & Kitchen,£
6900363,Jojolapa Nepalese Bar & Kitchen,£
6900277,Pasta Di Piazza,£
6900325,Nando's,£
6901360,Chung Ying,£
18217279,Miann,NZ$
7005596,Scarlett Slimms and Lucky,NZ$
7006290,The Crab Shack,NZ$
7001660,Frasers,NZ$
7003111,Orbit 360° Dining,NZ$
7001042,Soul Bar & Bistro,NZ$
18631575,The Candy Shop,NZ$
18450836,Winona Forever,NZ$
7001208,De Fontein Belgian Beer Cafe,NZ$
7003413,Mt Albert BBQ Noodle House 香城美食,NZ$
7000246,Mentatz,NZ$
7004865,Chuffed,NZ$
18676341,Copper Spot Cafe and Eatery,NZ$
18469222,1947 Eatery,NZ$
7000575,Archies Pizzeria,NZ$
7004381,Al's Deli,NZ$
7004390,Twisted Tomato,NZ$
7000837,Selera,NZ$
18588912,Han Restaurant 한,NZ$
7005034,Uncle Man's Restaurant & Takeaway,NZ$
7100464,Boulcott Street Bistro,NZ$
7101302,Louis Sergeant Sweet Couture,NZ$
7100660,Dragonfly,NZ$
7100666,The Library,NZ$
7100093,Beach Babylon,NZ$
7100217,The Mt. Vic Chippery,NZ$
7100451,Restaurant 88,NZ$
7100382,Joe's Garage,NZ$
7100765,Scorch o Rama,NZ$
7100916,Dockside Restaurant & Bar,NZ$
7101570,Apache,NZ$
7101971,Mr Go's,NZ$
7101294,CinCin,NZ$
7100253,Chocolate Fish Cafe,NZ$
7100031,Great India,NZ$
7101307,The Ramen Shop,NZ$
7100890,Foxglove Bar & Kitchen,NZ$
7100805,Nicolini's,NZ$
7100168,Rock Yard,NZ$
7100262,Kilim,NZ$
7204065,Punta Brown,
7204074,Sushi Maipu,
7204028,The Belgian Fries Company,
7204046,Niu Sushi,
7204053,Akai Sushi,
7204062,Eladio,
7204067,Ibis de Puerto Varas,
7204072,Los Adobes de Argomedo,
7203964,Shoukath Restaurant,
7204724,Subway,
7204929,Open Oven,
7204931,Giani's,
7204928,Express Dhaba,
7206252,Domino's,
7206248,Go Veg Cafe & Lounge,
7206254,Divya's Rimpy,
7206260,Rollmaal,
7206269,Moti Mahal Delux,
7206251,Speedy Chow,
7206267,Wimpy,
7300955,Braseiro da Gávea,R$
7303684,Mocellin,R$
7300031,Stalos,R$
7300004,Sushi Leblon,R$
7304256,BB Lanches,R$
7301215,Bibi,R$
7300027,Nam Thai,R$
7302265,Carretão,R$
7301525,Fogo de Chão,R$
7300521,Balada Mix,R$
7302442,Santo Scenarium,R$
7305009,Café do Forte - Confeitaria Colombo,R$
7300950,Astor,R$
7301064,Filé de Ouro,R$
7304450,Gaia Art & Cafe,R$
7300596,Cervantes,R$
7303748,Bob's,R$
7302859,Aconchego Carioca,R$
7303036,Bar do Mineiro,R$
7301022,Venga!,R$
7421522,Seirock-Ya,IDR
18671845,Tapas Club,IDR
18813603,Gyu - Kaku Japanese BBQ,IDR
7403002,Union,IDR
18386858,BEAU by Talita Setyadi,IDR
7403971,Goedkoop,IDR
18408481,Magal Mapogalmegi BBQ,IDR
18474515,Kluwih Sunda Authentic,IDR
17977526,Holy Smokes,IDR
18667153,Magal Mapogalmegi BBQ,IDR
18428528,Foresthree,IDR
18664875,Kimukatsu,IDR
7423755,Itacho Sushi,IDR
18407143,Gioi,IDR
18868971,Kopi Pono,IDR
7405789,Toodz House,IDR
18681267,House of Omurice,IDR
18800878,NOBLE by Zab Thai,IDR
7403667,The Café - Hotel Mulia,IDR
7417450,Talaga Sampireun,IDR
75147,Pachas Restaurant,R
18295767,Alfie's Pizzeria & Deli,R
75551,Hemingway's Restaurant & Wine Cellar,R
75010,Piza E Vino,R
18318846,Spice - The Indian Kitchen,R
75078,De Kloof Restaurant,R
75128,Cappuccinos,R
75084,Lucky Bread Company,R
18376976,Turn 'n Tender,R
75236,Toni's Fully Furnished Pizza Co.,R
18491795, Forti Grill & Bar,R
18604603,Wok n Roll,R
18376960,Starbucks Reserve,R
18222041,The Hussar Grill,R
18318866,Ribs & Burgers,R
76104,Burger Bistro,R
75296,Heat Grill Room,R
75841,Tribeca Original,R
18318851,Capital Craft,R
18018187,Rocomamas,R
7600097,Love Crumbs,£
7600060,Amarone,£
7600761,Treacle,£
7602340,The Boozy Cow,£
7600131,Eteaket,£
7602706,Noks Kitchen,£
7601774,The Outsider,£
7601292,Vietnam House Restaurant & Gallery,£
7600921,Steak,£
7600218,Ondine,£
7600203,First Coast,£
7600323,The Mussel & Steak Bar,£
18413925,Kezban Mediterranean Restaurant,£
7601620,Edinburgh Larder Cafe,£
7600212,Chez Jules,£
7600373,The Dogs,£
7600107,B&D's Kitchen,£
7600906,Hendersons Vegan Restaurant,£
7600744,Papii,£
7601739,Kebab Mahal,£
7700077,Mediterraneo,£
7700249,Amore,£
7701543,Nur Restaurant,£
7701448,Balbir's Restaurant,£
7700886,The Hanoi Bike Shop,£
7701272,Cail Bruich,£
7701768,Ho Wong,£
7701389,Bier Halle,£
7700837,Kember & Jones,£
7700453,Six Degrees North,£
7700273,Sapporo Teppanyaki,£
7700245,Rogano,£
17726278,Trattoria Guidi,£
7700312,Red Onion,£
7701511,The Corinthian Club,£
7700341,Tapa Coffeehouse,£
7700634,Nippon Kitchen,£
7700462,Lee Palace,£
7700012,Kama Sutra Glasgow,£
7701734,Ox and Finch,£
7800435,Moyo,R
7800389,The Oyster Bar - The Oyster Box Hotel,R
7800999,California Dreaming Bar and Restaurant,R
18418778,Doppio Zero,R
18409735,Catch,R
7800653,La Piazza,R
7800514,Mo Noodles,R
18418777,Village Table,R
7800349,Steak and Ale,R
7800595,Zara's Cafe,R
7800592,Lupa Osteria,R
7800932,Eat Local Grill,R
18199869,Afro's Chicken Shop,R
7800256,Taco Zulu,R
7800557,Oscars Cafe,R
7800492,The Sugar Club - Beverly Hills Hotel,R
7801067,Antique Cafe,R
7800218,House of Curries on Florida,R
7801061,Rocomamas,R
7800248,Havana Grill,R
18029518,I Japanese Cafe,NZ$
7900271,Keystone,NZ$
7900221,Hazel Hayes,NZ$
7900217,Victoria Street Bistro,NZ$
7900161,Smith & McKenzie Chophouse,NZ$
7903397,Good Neighbour Brew Bar,NZ$
7900296,Bluestone Steakhouse,NZ$
7900298,Metropolis Caffe,NZ$
7900485,Duck Island Ice Cream,NZ$
7900365,Royale Indian,NZ$
7900277,Lone Star,NZ$
7900127,Agenda Restaurant,NZ$
7900101,Oxford Takeaways,NZ$
7900344,Jaipur Indian Restaurant,NZ$
7900087,Joe's Garage,NZ$
7900501,Arang Korean Restaurant,NZ$
7900020,Valentines,NZ$
7903293,Vegan Buffet,NZ$
7900197,Portofino Cucina Italiana,NZ$
7903140,Hamilton Gardens Cafe,NZ$
307490,Summer House Cafe,Rs.
1345,The Yellow Chilli,Rs.
18715759,The Burger Club,Rs.
18800881,Decode Air Bar,Rs.
18281985,Teddy Boy,Rs.
304262,Ricos,Rs.
18317477,The Barbeque Company,Rs.
18588504,Time Machine,Rs.
301605,Warehouse Cafe,Rs.
18241537,38 Barracks,Rs.
18289240,Nehru Place Social,Rs.
18400720,Mama's Buoi,Rs.
18674671,IMLY Courtyard,Rs.
18604836,Hishi Cafe,Rs.
18715933,Imperfecto Ruin Pub,Rs.
307113,Diggin,Rs.
18597717,BlackJack,Rs.
18668284,I Sacked Newton,Rs.
18375397,Big Yellow Door,Rs.
6360,Gulab,Rs.
18382762,The Coastal Macha,Rs.
18420478,Fabbrica Della Pizza,Rs.
18377108,Hindusthan Dhaba,Rs.
18361680,Hondo's,Rs.
18678463,Barbeque Nation,Rs.
18325249,Jam House,Rs.
18296364,10 Downing Street,Rs.
21426,Kaafila,Rs.
25714,Chili's Grill & Bar,Rs.
20870,BarBQ,Rs.
18198695,Chowman,Rs.
18017618,@49,Rs.
18560756,Al Baik Fast Food Corner,Rs.
24286,The Irish House,Rs.
21546,Orko'ss Restaurant,Rs.
21885,Bon Appetit,Rs.
23273,Oudh 1590,Rs.
18343765,My Big Fat Belly,Rs.
20826,Mezban,Rs.
18519912,Ebela Obela,Rs.
18763341,Mastee,Rs.
18707459,Butterfly High,Rs.
35100,McDonald's,Rs.
34844,Yasin's Food Inn,Rs.
18234208,Delhi Highway,Rs.
47555,PizzaExpress,Rs.
18669513,Flea Bazaar Café,Rs.
18432390,Versova Social,Rs.
32597,Banjara Dhaba,Rs.
18203251,Pot De Fusion,Rs.
18203267,Chili's American Grill & Bar,Rs.
39147,Wild Dining Restaurant,Rs.
18616424,SodaBottleOpenerWala,Rs.
18392710,Rodeo Drive - Peninsula Redpine,Rs.
18140705,SodaBottleOpenerWala,Rs.
18334475,MRP - My Regular Place,Rs.
18599546,Tanatan,Rs.
34269,Persian Darbar,Rs.
18210397,Doolally Taproom,Rs.
18761203,BOMB’AR,Rs.
18353121,Flechazo,Rs.
18648039,THE RIG,Rs.
18385443,Koramangala Social,Rs.
18422898,Hoot,Rs.
18765119,ANTIGRAVITY,Rs.
18366652,Onesta,Rs.
18767303,Imperio Restaurant,Rs.
18576435,Shift,Rs.
57355,The Boozy Griffin,Rs.
18408742,Pasta Street,Rs.
59638,Bangalore Brew Works,Rs.
18579174,Empire Restaurant,Rs.
56464,Glen's Bakehouse,Rs.
18586207,The Terrace at Gilly's Redefined,Rs.
18162866,Three Dots & A Dash,Rs.
18480016,Hammered,Rs.
18631841,Flechazo,Rs.
18489118,Punjabi Nawabi,Rs.
18224672,Gilly's Restobar,Rs.
18608773,Empire Restaurant,Rs.
18728916,AB's - Absolute Barbecues,Rs.
18634743,AB's - Absolute Barbecues,Rs.
18528478,La Gustosa,Rs.
11213,Sukanta,Rs.
13019,Aroma's Hyderabad House,Rs.
18712640,Barbeque Ville,Rs.
18621250,The FML Lounge,Rs.
6507461,Agent Jack's,Rs.
18688440,The Urban Foundry,Rs.
6507020,Hotel Neha,Rs.
6504861,Aaoji Khhaoji,Rs.
6505564,German Bakery Wunderbar,Rs.
18639639,MasalaBar,Rs.
10125,Vaishali,Rs.
13311,Madinah Restaurant,Rs.
18602986,Publiq,Rs.
18378852,Effingut Brewerkz,Rs.
18805966,Independence Brewing Company,Rs.
18552811,Punjab Canteen,Rs.
6508321,Shizusan,Rs.
92799,Grand Bavarchi,Rs.
92577,Heart Cup Coffee,Rs.
18744236,Sound Garden,Rs.
96497,CIBO house,Rs.
96858,AB's - Absolute Barbecues,Rs.
18375822,Bahar Biryani Cafe,Rs.
18591630,Huber & Holly,Rs.
90744,Exotica,Rs.
18234118,China Bistro,Rs.
18638542,Date - A Middle East Food Affair,Rs.
90168,Paradise,Rs.
90034,Bikanervala,Rs.
97415,SodaBottleOpenerWala,Rs.
18768651,B-Dubs,Rs.
18654432,Akshara Restaurant,Rs.
18752268,Subbayya Gari Hotel,Rs.
18487746,Repete Brewery & Kitchen,Rs.
18707539,Kritunga Restaurant,Rs.
93239,Bawarchi Mughal Restaurant,Rs.
93072,My Friend's Circle Restaurant,Rs.
65530,Shree Mithai,Rs.
70890,Fusilli Reasons,Rs.
18225860,Burger King,Rs.
18702390,SpiceKlub,Rs.
18598596,AB's - Absolute Barbecues,Rs.
70355,Copper Kitchen,Rs.
72978,Arab Street,Rs.
71216,Eatza Pizza,Rs.
67226,Sangeetha Veg Restaurant,Rs.
71572,Coco Jaunt 1728,Rs.
67280,Momo Sa-Khang by Kailash Kitchen,Rs.
18583453,Mezze,Rs.
65145,Dindigul Thalappakatti,Rs.
18688122,BNB Live Grill,Rs.
18527718,The Fat Boy,Rs.
65518,Savoury Sea Shell,Rs.
70497,Basil With A Twist,Rs.
68471,Jalpaan,Rs.
66377,Hotel Paramount,Rs.
68585,Salt,Rs.
18463764,Sign In Cafe,Rs.
800126,KFC,Rs.
800201,Manish Eating Point,Rs.
800301,Aadab-e-Dastarkhwan,Rs.
18567080,Cafe Unplugged,Rs.
800276,Grandson of Tunday Kababi,Rs.
18951931,The Centurion,Rs.
18296995,Homeys Cafe,Rs.
800318,Domino's Pizza,Rs.
18671102,Burger Point,Rs.
800773,Baati Chokha,Rs.
18690217,Domino's Pizza,Rs.
800424,Durgma Restaurant,Rs.
801269,Vintage Machine,Rs.
801155,Nainital Momos,Rs.
18562078,Eatery Castle,Rs.
800382,Prakash Kulfi,Rs.
18550429,Grand Cabana - Hotel Savvy Grand,Rs.
18564719,The Chocolate Room,Rs.
800676,Domino's Pizza,Rs.
902099,Mi Casa,Rs.
900527,360 Degrees Pizzeria,Rs.
900586,Big Fat Momo,Rs.
902254,Haji Ebrahim Restaurant,Rs.
900539,Kochi Kitchen - Kochi Marriott Hotel,Rs.
900554,Sethi Da Dhaba,Rs.
901432,Burger King,Rs.
900282,Thakkaaram,Rs.
900403,Domino's Pizza,Rs.
95369,Pizza Hut,Rs.
902397,Chakkarapanthal,Rs.
95345,Kayees Biryani,Rs.
95062,Pai Brothers Fast Food,Rs.
18347416,Burger King,Rs.
900219,Galaxy Family Restaurant,Rs.
902618,Alfie's,Rs.
95314,KFC,Rs.
900053,Shifu's Momos,Rs.
95380,KFC,Rs.
95203,The Hot Spot & Arabian Nights,Rs.
18624788,SkyWaltz Café,Rs.
102857,So Hi Kebabs & Curries Company,Rs.
103090,O2 The Plant Cafe,Rs.
18541958,TeaQuila - A Fashion Cafe,Rs.
18725666,Romino's Pizza,Rs.
101803,KFC,Rs.
18391307,Poppin Cafe,Rs.
101224,Chhabra's Pure Veg,Rs.
18601537,Reza,Rs.
18430023,Taxi Chick-Inn,Rs.
18512966,Farzi Cafe,Rs.
18688513,Stardust,Rs.
18247046,Vitthal's Kitchen,Rs.
18601532,Kafka,Rs.
18709464,Love Over Coffee,Rs.
18209498,Zolocrust - Hotel Clarks Amer,Rs.
103152,Tea Connect Cafe,Rs.
18454563,Beerlicious,Rs.
100124,Handi Restaurant,Rs.
18459887,Bikanervala,Rs.
110225,Jassi De Parathe,Rs.
113702,@Mango,Rs.
18549832,Burger King,Rs.
113220,Capsicum,Rs.
110149,Gwalia Sweets,Rs.
19000219,Eleven 11 Restro Cafe,Rs.
18855835,Mocha,Rs.
112370,Bluez Terrace Cafe,Rs.
18261013,Kaffee - Mast Hai,Rs.
18671343,Yash's SBR,Rs.
112546,Neelkamal Snacks And Coffeebar,Rs.
18701170,The Pancake Story,Rs.
110211,Honest,Rs.
18286088,The Grand Thakar,Rs.
110397,The Chocolate Room,Rs.
112842,McDonald's,Rs.
18438912,Artisan - Regenta  Antarim,Rs.
18972007,Unique Eats Restro Cafe,Rs.
18563708,Nini's Kitchen,Rs.
18653898,The Mondo Kitchen,Rs.
120320,Toshib Fast Food,Rs.
18677643,Boston Bites,Rs.
121133,KFC,Rs.
120097,Domino's Pizza,Rs.
122402,Punjabi Dhaba,Rs.
120159,KFC,Rs.
122917,Baba Chicken,Rs.
18534941,Xtreme Sports Bar & Grill,Rs.
123091,Burger Hub,Rs.
123994,The Brew Estate,Rs.
120228,La Pino'z Pizza,Rs.
121299,The Beer Cafe,Rs.
121347,Baba Dairy,Rs.
18656006,Playground,Rs.
18815029,Starbucks Coffee,Rs.
18724160,The Chai Brewery,Rs.
18862282,The Reef,Rs.
121552,Brooklyn Central,Rs.
18972215,Baithak,Rs.
120221,Pal Dhaba,Rs.
16519026,Lila Cafe,Rs.
18229782,Cremeux Cafe & Bistro,Rs.
18229015,Anand Seafood Restaurant,Rs.
130012,Zeebop,Rs.
18287899,Black Vanilla Goa,Rs.
16511569,Aunty Maria - Fidalgo,Rs.
16511560,Tao,Rs.
16511476,Delhi Darbar,Rs.
16541842,Barrels & Bones,Rs.
16524250,Wok & Roll,Rs.
16525600,Barbeque Nation,Rs.
130213,Tuscany Gardens,Rs.
18628694,Royal Enfield Garage Cafe,Rs.
130308,Cafe Chocolatti,Rs.
18872595,The Kitchen On Top,Rs.
130253,Earthen Oven,Rs.
16519269,A Reverie,Rs.
130434,Peppers,Rs.
130025,Cafe Jazz,Rs.
18599561,Delhi Darbar,Rs.
1402302,Food 4 Foodie,Rs.
1401431,KFC,Rs.
18697509,Khaanafest,Rs.
1402284,Behrouz Biryani,Rs.
1402292,Tinku's,Rs.
1400172,Mediterra - Sayaji Hotel,Rs.
1401459,Sheetal Restaurant,Rs.
1400049,Natural's,Rs.
1400127,KFC,Rs.
1400416,Guru Kripa,Rs.
18320107,iFoodLounge,Rs.
1400121,10 Downing Street,Rs.
1400446,Pishori Restaurant,Rs.
1401633,Mr. Beans,Rs.
1401782,Pizza Hut,Rs.
1400426,Hotel Shree Leela,Rs.
1402119,Parag Bakery & Fast Food,Rs.
1402962,Delicious Hut,Rs.
1400944,Tinku's,Rs.
1402960,Tea Shack,Rs.
18746025,Tangerine,Rs.
18746308,Rhythm Cafe & Wine ,Rs.
18967326,Vinayak Marwari Bhojnalaya,Rs.
16500297,Chopsticks,Rs.
16500323,Maharaja ,Rs.
16500335,Social Resto Bar ,Rs.
18746111,Basement Lounge & Bistro ,Rs.
18746451,Blue Restaurant,Rs.
16500331,Unique Sweets & Snacks ,Rs.
18746041,Hotel Heritage,Rs.
18746335,Woodland Restaurant,Rs.
16500327,Hotel Dongkhela,Rs.
18746123,Kafe ,Rs.
16500295,Jit's Fast Food,Rs.
16500334,Seekhs & Kebabs ,Rs.
16500326,Olive Multi Cuisine Restaurant,Rs.
18746659,Chullah,Rs.
18746149,Doma Restaurant & Bar,Rs.
16500311,Wachipa Corner,Rs.
18746005,Hungry Heads,Rs.
1600305,Mughal's Hotel,Rs.
18932021,CK N DK Baker's And Fryers,Rs.
18613388,Coffee Junction 24hrs,Rs.
1600060,Hotel Maharashtra Darbar,Rs.
1600267,Cafe Bliss,Rs.
1600212,House Of Flavours,Rs.
18843743,Purple Wok Co.,Rs.
18586023,Sadhana Village,Rs.
1600177,Domino's Pizza,Rs.
1600048,21st Century Bar & Restaurant,Rs.
18693515,Chickentangdi.com,Rs.
1600182,Puffs 'n' Rolls,Rs.
1600268,Haji Darbar,Rs.
1600228,Pick a Pizza,Rs.
18597471,Hotel Vihar,Rs.
18693655,Krishna,Rs.
18624870,Mainland China,Rs.
18990011,The Biryani Tales,Rs.
1600134,Pancham,Rs.
18736209,Cake Factory and Cafe,Rs.
18700088,Eats Cafe Restaurant,Rs.
18699665,Hotel Lakeview ,Rs.
18971143,Hakkem's Fruits world,Rs.
18971344,Kabab Corner,Rs.
18979881,Moddy's Chocolate,Rs.
18973097,Blue Hills Restaurant,Rs.
18698376,Cafe Blu,Rs.
18699373,New Aleef Bakery,Rs.
18710094,Tea County ,Rs.
18698643,Hotel Sanjay Tharavadu ,Rs.
18698706,Chandan Vegetarian,Rs.
18699780,Sri Ayyappa Mess,Rs.
18698592,V Empire ,Rs.
18698384,Pint O Fun,Rs.
18700236,Sumukha's Kitchen,Rs.
18698582,Haneef Foods,Rs.
18698549,Hotel Preethi Palace ,Rs.
18699439,Hotel Best,Rs.
18699575,JJ Restaurant,Rs.
18698564,Durga Restaurant Veg,Rs.
18704531,Shimla Bhojnalya,Rs.
18704337,New Plaza Restaurant,Rs.
18704524,Pappi Da Dhaba,Rs.
18704606,Rendezvous,Rs.
18704122,City Point,Rs.
18704147,Scandal Delights,Rs.
18703956,Laxmi Food Corner,Rs.
18704144,Beekays,Rs.
18704170,Facination,Rs.
18704449,Kumar Sweets,Rs.
18703975,Seventh Heaven,Rs.
18704374,Scossa,Rs.
18704123,Himchi,Rs.
18704525,Zafraan Restaurant ,Rs.
18704455,Prem Chat Shop,Rs.
18704139,Sai Tara,Rs.
18704379,Burgrill,Rs.
19035941,City Point ,Rs.
19040277,DX Fast Food,Rs.
19034826,Republic of Chicken,Rs.
15682,Oberoi Cholle Bhature,Rs.
18616565,Sharman Jain Sweets,Rs.
18681642,Shakti Om Vegetarian Dhaba,Rs.
15091,Aman Chicken,Rs.
17974578,Rishika's Sweet Temptations,Rs.
18567865,Shankar Churmur,Rs.
15744,The Beer Cafe,Rs.
15554,Subway,Rs.
15151,KFC,Rs.
18762351,Dyal Sweets and Bakery,Rs.
15509,Kulcha Land,Rs.
18796245,The Wildfire,Rs.
15219,Lyallpur Sweets,Rs.
18680648,Chat Street,Rs.
18306006,Subway,Rs.
15875,Pizza Hut,Rs.
15774,Belfrance Bakers & Chocolatiers,Rs.
15292,Bistro 226,Rs.
18730190,Rinku Vaishno Dhaba,Rs.
15084,Sonu's Kitchen,Rs.
2100648,Patisserie Operaa,Rs.
2100108,Strawberry Fields,Rs.
2100966,The Socialite,Rs.
2101231,11th Avenue Cafe Bistro,Rs.
2100365,JB's,Rs.
2100703,Domino's Pizza,Rs.
18962231,Olive Garden,Rs.
2100491,Quick Pick,Rs.
2101319,37 Street Affair,Rs.
2100416,Cafe Hendrix,Rs.
2100843,JB's,Rs.
18958779,Deja Brew,Rs.
18765148,Old Skool - Billiards and Bistro,Rs.
18745140,Snap Dine,Rs.
2100303,Gam's Delicacy Restaurant,Rs.
18172826,Cafe Craft,Rs.
2101413,Yanchin - Asian Restaurant,Rs.
18643591,Cups & Cues Sports Cafe,Rs.
2100309,Domino's Pizza,Rs.
2100154,Domino's Pizza,Rs.
2201520,Poornima Chinese Food,Rs.
2200946,The Brothers,Rs.
2200374,Hansraj Choley Wala,Rs.
2200483,EatAsia Food,Rs.
18393493,Hoppers,Rs.
2200008,Bakes & Beans,Rs.
2200429,The Beer Cafe,Rs.
2201128,Lovely Kulcha Land and champ,Rs.
2200287,Bharawan Da Dhaba,Rs.
2200351,A-One Kulfa,Rs.
2200911,Lovely Dhaba,Rs.
2201422,Food Bowl,Rs.
2200310,Abhishek Chinese Corner,Rs.
2200488,Lovely Champ,Rs.
2200958,Subhash Juice Bar & Restaurant,Rs.
2200516,Keventers,Rs.
2201546,Gauri Shankar & Sons,Rs.
2200014,Bukhaaraa,Rs.
2200332,Pizza Hut,Rs.
2200908,Bharawan Da Dhaba,Rs.
18391601,Barbeque Nation,Rs.
2301031,Barracks,Rs.
2300176,Aromas,Rs.
2301090,Khan Baba,Rs.
18696081,Murga Shurga Family Restaurant,Rs.
18312106,UrbanCrave,Rs.
2300091,Pandit's,Rs.
18490934,CHOOLAAH,Rs.
2300491,The Hidden Lounge,Rs.
18694362,Mama Hotel,Rs.
2300398,Jai Siyaram Hotel,Rs.
2300775,Eclair,Rs.
2300018,Little Chef,Rs.
2300812,Frozen Junction,Rs.
18695064,Yappy Cafe,Rs.
18265484,Dawat,Rs.
2300090,Ice Cube,Rs.
2300727,NH 91,Rs.
2300954,Hot Pizza Yum,Rs.
18440782,D-Cafe,Rs.
2400006,Allahabad Biryani Centre,Rs.
2400053,Gay Time Family Restaurant,Rs.
2400105,Kamdhenu Sweets,Rs.
18708529,Balaji Idli House,Rs.
2400524,Chill Lounge ,Rs.
2400297,Spicy Bite,Rs.
2400633,Keventers,Rs.
2400392,Bean Here,Rs.
2400595,The Second Wife,Rs.
18753893,Rajwada's,Rs.
18707672,Shahi Darbar Restaurant,Rs.
2400289,Indian Coffee House,Rs.
18930442,Andeywala,Rs.
18924376,Zaika Biryani Ka,Rs.
2400039,Dilli Galiyara,Rs.
18892185,The London Shakes And Cafe,Rs.
2400689,Jai Shri Shankar Bhojnalaya,Rs.
